"nodeID_from","nodeID_to","mode","line","year"
1,2,"light_rail","1",2001
2,3,"light_rail","1",2001
3,4,"light_rail","1",2001
4,5,"light_rail","1",2001
5,6,"light_rail","1",2001
6,7,"light_rail","1",2001
7,8,"light_rail","1",2001
8,9,"light_rail","1",2001
9,10,"light_rail","1",2001
10,11,"light_rail","1",2001
11,12,"light_rail","1",2001
12,13,"light_rail","1",2001
13,14,"light_rail","1",2001
14,15,"light_rail","1",2001
15,16,"light_rail","1",2001
16,17,"light_rail","1",2001
17,18,"light_rail","1",2001
18,19,"light_rail","1",2001
19,20,"light_rail","1",2001
20,21,"light_rail","1",2001
21,22,"light_rail","1",2001
22,23,"light_rail","1",2001
23,24,"light_rail","1",2001
24,25,"light_rail","1",2001
25,26,"light_rail","1",2001
26,27,"light_rail","1",2001
27,28,"light_rail","1",2001
28,29,"light_rail","1",2001
29,30,"light_rail","1",2001
30,31,"light_rail","1",2001
31,32,"light_rail","1",2001
32,33,"light_rail","1",2001
33,34,"light_rail","1",2001
34,35,"light_rail","1",2001
35,36,"light_rail","1",2001
36,37,"light_rail","1",2001
37,38,"light_rail","1",2001
38,39,"light_rail","1",2001
39,40,"light_rail","1",2001
40,41,"light_rail","1",2001
41,42,"light_rail","1",2001
42,43,"light_rail","1",2001
43,44,"light_rail","1",2001
44,45,"light_rail","1",2001
45,46,"light_rail","1",2001
46,47,"light_rail","1",2001
47,48,"light_rail","1",2001
48,49,"light_rail","1",2001
49,50,"light_rail","1",2001
50,51,"light_rail","1",2001
51,52,"light_rail","1",2001
52,53,"light_rail","1",2001
