"nodeID_from","nodeID_to","mode","line","year"
1,2,"brt","Metrobus Norte",2016
2,3,"brt","Metrobus Norte",2016
3,4,"brt","Metrobus Norte",2016
4,5,"brt","Metrobus Norte",2016
5,6,"brt","Metrobus Norte",2016
