"nodeID","nodeLabel","longitud","latitud","mode","year"
1,"天塔",117.1817258,39.1111279,"heavy_rail",2012
2,"红旗南路",117.1982094,39.1258747,"heavy_rail",2012
3,"王顶堤",117.1602978,39.1554208,"heavy_rail",2012
4,"华苑",117.2869652,39.0941744,"heavy_rail",2012
5,"西站",117.3297054,39.0847861,"heavy_rail",1984
6,"二号桥",117.4495364,39.0469917,"heavy_rail",2004
7,"新立",117.3013383,39.0911013,"heavy_rail",2004
8,"军粮城",117.1222442,39.086125,"heavy_rail",2004
9,"张贵庄",117.1319423,39.0906864,"heavy_rail",2004
10,"小东庄",117.1418113,39.0916591,"heavy_rail",2004
11,"塘沽",117.1702869,39.0946935,"heavy_rail",2004
12,"泰达",117.1797986,39.099004,"heavy_rail",2004
13,"胡家园",117.3968452,39.0632531,"heavy_rail",2004
14,"会展中心",117.6550048,39.0286709,"heavy_rail",2004
15,"太湖路",117.673226,39.0246361,"heavy_rail",2004
16,"",117.6012254,39.0397259,"heavy_rail",2004
17,"中山门",117.7254448,39.0291209,"heavy_rail",2004
18,"一号桥",117.7171773,39.0189317,"heavy_rail",2004
19,"大王庄",117.731009330476,39.0397253802122,"heavy_rail",2012
20,"天津站",117.2581172,39.0998361,"heavy_rail",2012
21,"直沽",117.276624,39.0950665,"heavy_rail",2011
22,"",117.2119258,39.1261724,"heavy_rail",2011
23,"陈塘庄",117.2023076,39.1373616,"heavy_rail",2006
24,"华山里",117.2273717,39.110278,"heavy_rail",2006
25,"双林",117.217771294039,39.1202266602147,"heavy_rail",2006
26,"屿东城",117.2421866,39.0824817,"heavy_rail",2012
27,"远洋国际中心",117.255653,39.0650759,"heavy_rail",2012
28,"万东路",117.2857765,39.0562631,"heavy_rail",2021
29,"登州南路",117.2733895,39.1463307,"heavy_rail",2021
30,"成林道",117.2157588,39.1357071,"heavy_rail",2021
31,"民航大学",117.2616975,39.1177096,"heavy_rail",2021
32,"新兴村",117.2988099,39.1154006,"heavy_rail",2021
33,"泰昌路",117.2403362,39.1290984,"heavy_rail",2021
34,"东南角",117.3428237,39.1074324,"heavy_rail",2021
35,"金街",117.363507,39.1007011,"heavy_rail",2021
36,"和平路",117.2501574,39.1212925,"heavy_rail",2021
37,"徐州道",117.1841537,39.1359697,"heavy_rail",2021
38,"六纬路",117.1858083,39.1308949,"heavy_rail",2021
39,"沙柳南路",117.2005202,39.1256741,"heavy_rail",2021
40,"跃进北路",117.2122481,39.1145326,"heavy_rail",2021
41,"航双路",117.2216793,39.1146561,"heavy_rail",2021
42,"吴家窑",117.2826219,39.1163176,"heavy_rail",2012
43,"西康路",117.312862,39.1128806,"heavy_rail",2012
44,"和平路",117.3275888,39.1100193,"heavy_rail",2012
45,"天津站",117.2023743,39.1377549,"heavy_rail",2012
46,"金狮桥",117.2015867,39.1499923,"heavy_rail",2012
47,"南站",117.0557934,39.0558899,"heavy_rail",2013
48,"杨伍庄",117.0632597,39.067129,"heavy_rail",2013
49,"天士力",117.2085022,39.2048607,"heavy_rail",2012
50,"宜兴埠",117.2122341,39.1964024,"heavy_rail",2012
51,"张兴庄",117.2023399,39.1374931,"heavy_rail",2012
52,"小淀",117.2093349,39.1905506,"heavy_rail",2012
53,"西南楼",117.2512971,39.2381344,"heavy_rail",2018
54,"肿瘤医院",117.2096842,39.0945869,"heavy_rail",2018
55,"中医一附院",117.1781447,39.0448933,"heavy_rail",2018
56,"成林道",117.2392963,39.1292252,"heavy_rail",2018
57,"直沽",117.2276054,39.1099631,"heavy_rail",2018
58,"肿瘤医院",117.1777469,39.078158,"heavy_rail",2018
59,"南翠屏",117.1523094,39.0790129,"heavy_rail",2016
60,"红旗南路",117.1430863,39.1022163,"heavy_rail",2016
61,"一中心医院",117.1431035,39.0920012,"heavy_rail",2016
62,"复兴路",117.1517164,39.1545501,"heavy_rail",2016
63,"西站",117.1595614,39.1553771,"heavy_rail",2016
64,"北竹林",117.1665509,39.1591812,"heavy_rail",2016
65,"泰达",117.6729312,39.0245624,"tram",2007
66,"联合研究院站",117.6965531,39.0801493,"tram",2007
67,"学院区站",117.6960314,39.0837549,"tram",2007
68,"学院区北站",117.698416,39.0876008,"tram",2007
69,"",117.690266078802,39.073098035225,"tram",2007
70,"",117.688423065063,39.0688295086879,"tram",2007
71,"",117.686205943261,39.0636554300112,"tram",2007
72,"",117.683266891955,39.056687285326,"tram",2007
73,"",117.682143397658,39.0534090799616,"tram",2007
74,"",117.680713560937,39.0491557361243,"tram",2007
75,"",117.679226993478,39.0449574045339,"tram",2007
76,"",117.676366708325,39.0369750284818,"tram",2007
77,"",117.674794070161,39.0323857641836,"tram",2007
78,"",117.673475656844,39.0288109723382,"tram",2007
79,"",117.69687670181,39.0173819043017,"heavy_rail",2004
80,"",117.497568394823,39.0388344883818,"heavy_rail",2004
81,"",117.350983033385,39.0782605814122,"heavy_rail",2004
82,"",117.235958771825,39.1027370760538,"heavy_rail",2011
83,"",117.248760042442,39.0439873729177,"heavy_rail",2018
84,"",117.239146739557,39.0425430308212,"heavy_rail",2018
85,"",117.227554176892,39.0398388811418,"heavy_rail",2018
86,"",117.2110096913,39.0438649958105,"heavy_rail",2018
87,"",117.21110361933,39.0514548791364,"heavy_rail",2018
88,"",117.211086937802,39.0591825615356,"heavy_rail",2018
89,"",117.219253198071,39.0685719816683,"heavy_rail",2018
90,"",117.217775393241,39.0805630981912,"heavy_rail",2018
91,"",117.217825740703,39.0868270999349,"heavy_rail",2018
92,"",117.210781109594,39.090158534742,"heavy_rail",2018
