"nodeID","nodeLabel","longitud","latitud","mode","year"
1,"Stadium–Chinatown",-123.1160353,49.2834541,"heavy_rail",1985
2,"Granville",-123.1198237,49.285866,"heavy_rail",1985
3,"Burrard",-123.1134773,49.2856579,"heavy_rail",1985
4,"Nanaimo",-123.1217911,49.2742425,"heavy_rail",1985
5,"Commercial–Broadway",-123.1154558,49.2666036,"heavy_rail",1985
6,"29th Avenue",-123.1148243,49.2629029,"heavy_rail",1985
7,"Joyce–Collingwood",-123.1154015,49.2493079,"heavy_rail",1985
8,"Patterson",-122.9488866,49.2000809,"heavy_rail",1985
9,"Metrotown",-122.906135742859,49.2047967185886,"heavy_rail",1985
10,"Edmonds",-123.1190169,49.2820749,"heavy_rail",1985
11,"22nd Street",-123.0559279,49.2483091,"heavy_rail",1985
12,"New Westminster",-123.045876,49.2441271,"heavy_rail",1985
13,"Columbia",-123.0319039,49.2384152,"heavy_rail",1989
14,"Royal Oak",-123.0127361,49.2297489,"heavy_rail",1985
15,"Scott Road",-123.0038962,49.2257767,"heavy_rail",1990
16,"Gateway",-122.9885247,49.2200544,"heavy_rail",1994
17,"Surrey Central",-122.9593092,49.2121895,"heavy_rail",1994
18,"King George",-123.1093495,49.2793597,"heavy_rail",1994
19,"VCC-Clark",-123.1003413,49.2730906,"heavy_rail",2006
20,"Commercial–Broadway",-123.069195,49.2618723,"heavy_rail",2002
21,"Renfrew",-123.0685311,49.2629063,"heavy_rail",2002
22,"Rupert",-122.8506765,49.1989111,"heavy_rail",2002
23,"Gilmore",-122.847929,49.1895232,"heavy_rail",2002
24,"Brentwood Town Centre",-122.84468,49.1827396,"heavy_rail",2002
25,"Holdom",-123.045543,49.258881,"heavy_rail",2002
26,"Sperling–Burnaby Lake",-123.0328558,49.2607565,"heavy_rail",2002
27,"Lake City Way",-122.8896067,49.2245158,"heavy_rail",2003
28,"Burquitlam",-123.013462,49.2649587,"heavy_rail",2016
29,"Lafarge Lake–Douglas",-123.001671,49.2663735,"heavy_rail",2016
30,"Lincoln",-122.98211,49.2647152,"heavy_rail",2016
31,"Coquitlam Central",-122.9639466,49.2591619,"heavy_rail",2016
32,"Inlet Centre",-123.078985,49.2657805,"heavy_rail",2016
33,"Moody Centre",-122.918123,49.2534613,"heavy_rail",2016
34,"Sea Island Centre",-122.8901154,49.2611963,"heavy_rail",2009
35,"Waterfront",-122.8449182,49.2778955,"heavy_rail",2009
36,"Vancouver City Centre",-122.7917096,49.2853142,"heavy_rail",2009
37,"Yaletown-Roundhouse",-122.7940182,49.2803533,"heavy_rail",2009
38,"Olympic Village",-122.8277649,49.2771345,"heavy_rail",2009
39,"Broadway-City Hall",-122.8004037,49.2747473,"heavy_rail",2009
40,"King Edward",-123.157902845915,49.1930695902474,"heavy_rail",2009
41,"Oakridge-41st Avenue",-123.1162801,49.2330037,"heavy_rail",2009
42,"Langara-49th Avenue",-123.1165034,49.2264759,"heavy_rail",2009
43,"Marine Drive",-123.117002,49.2096206,"heavy_rail",2009
44,"Bridgeport",-123.1260625,49.1956136,"heavy_rail",2009
45,"Templeton",-123.1464206,49.1967024,"heavy_rail",2009
46,"YVR–Airport",-122.9390127,49.2545929,"heavy_rail",2009
47,"Lansdowne",-123.1784147,49.1942258,"heavy_rail",2009
48,"Richmond–Brighouse",-123.1365025,49.1747215,"heavy_rail",2009
49,"Aberdeen",-123.136343,49.1681288,"heavy_rail",2009
50,"Waterfront",-123.136362,49.1839068,"heavy_rail",1985
51,"Production Way–University",-122.8741377,49.2044712,"heavy_rail",2002
52,"Production Way–University",-122.9126807,49.2013864,"heavy_rail",2002
53,"Lougheed Town Centre",-122.9489058,49.2001107,"heavy_rail",2002
54,"Lougheed Town Centre",-123.112956659617,49.2865320631681,"heavy_rail",2002
55,"Braid",-122.9181633,49.2533813,"heavy_rail",2016
56,"Braid",-122.8968898,49.2484049,"heavy_rail",2016
57,"Sapperton",-122.8828559,49.2333297,"heavy_rail",2016
