"nodeID","nodeLabel","longitud","latitud","mode","year"
1,"Stureby",18.1082589642786,59.3122257402238,"heavy_rail",1951
2,"Slussen",17.9818761076885,59.3334397166707,"heavy_rail",1950
3,"Slussen",17.9235478696796,59.3421840122675,"heavy_rail",1950
4,"Slussen",18.0637133961577,59.3353931979169,"heavy_rail",1950
5,"Slussen",18.0581532824895,59.3411482400213,"heavy_rail",1950
6,"Skanstull",18.0496134075123,59.3429813125869,"heavy_rail",0
7,"Skanstull",18.0370516902289,59.3403334304062,"heavy_rail",0
8,"Skanstull",18.0280992957493,59.3320418901301,"heavy_rail",0
9,"Slussen",18.0313198059779,59.3326613536885,"heavy_rail",1950
10,"T-Centralen",18.0149869969906,59.3315091512351,"heavy_rail",0
11,"T-Centralen",18.0037149401131,59.3326172865154,"heavy_rail",0
12,"T-Centralen",17.9539272659275,59.3364463507827,"heavy_rail",0
13,"T-Centralen",17.9405987575644,59.338202495348,"heavy_rail",0
14,"T-Centralen",17.9080205585653,59.3418101613485,"heavy_rail",0
15,"T-Centralen",17.8945923911657,59.3458266692513,"heavy_rail",0
16,"T-Centralen",17.8826601862995,59.3485556757695,"heavy_rail",0
17,"Kungsträdgården",17.8818813955839,59.3542782715394,"heavy_rail",1977
18,"Kungsträdgården",17.8702482826208,59.36421343606,"heavy_rail",1977
19,"Gamla Stan",17.857782187009,59.367972663124,"heavy_rail",0
20,"Gamla Stan",17.8438138281402,59.366970138399,"heavy_rail",0
21,"Gamla Stan",17.8329234832353,59.3618917062089,"heavy_rail",0
22,"Gamla Stan",18.05603140837,59.2746814106879,"heavy_rail",0
23,"Gamla Stan",18.0807155263746,59.2993161536062,"heavy_rail",0
24,"Medborgarplatsen",18.1155510781715,59.2912880857119,"heavy_rail",0
25,"Medborgarplatsen",18.104001415995,59.2947926151595,"heavy_rail",0
26,"Medborgarplatsen",18.1141008007587,59.285036506825,"heavy_rail",0
27,"Gullmarsplan",18.0902349205935,59.2953561695761,"heavy_rail",0
28,"Gullmarsplan",18.0708555143713,59.3464042079374,"heavy_rail",0
29,"Gullmarsplan",18.1333883650454,59.2667846380407,"heavy_rail",0
30,"Skärmarbrink",18.1310786410848,59.2764142009817,"heavy_rail",0
31,"Skärmarbrink",18.0716217733269,59.3455805870536,"heavy_rail",0
32,"Hammarbyhöjden",18.0722088190775,59.3195952018905,"heavy_rail",0
33,"Björkhagen",18.0763868253185,59.3079406620049,"heavy_rail",0
34,"Kärrtorp",18.0630350031324,59.3320083775051,"heavy_rail",0
35,"Bagarmossen",18.0672324917467,59.323081204297,"heavy_rail",0
36,"Skarpnäck",18.0733467931166,59.3143546769975,"heavy_rail",0
37,"Stockholms östra",18.0742479480366,59.3308212512217,"light_rail",0
38,"Stockholms östra",18.0046643914006,59.3475553985577,"light_rail",0
39,"Stockholms östra",18.0139336927011,59.3384483156781,"light_rail",0
40,"Tekniska högskolan",18.0492640854411,59.330105699046,"heavy_rail",0
41,"Stadion",17.9869448934894,59.3495205140497,"heavy_rail",0
42,"Östermalmstorg",17.9739247099372,59.3548023000979,"heavy_rail",0
43,"Östermalmstorg",17.9728148324636,59.3608344791965,"heavy_rail",0
44,"Ropsten",17.9650635562393,59.3677369420891,"heavy_rail",1967
45,"Karlaplan",17.9403099333739,59.3759476825011,"heavy_rail",0
46,"Gärdet",17.9273321700491,59.3886117440806,"heavy_rail",0
47,"Universitetet",17.8999407505779,59.3947989099214,"heavy_rail",0
48,"Bergshamra Allé",17.8884247498996,59.395995036976,"heavy_rail",0
49,"Danderyd sjukhus",18.0810685522311,59.3430145551388,"heavy_rail",0
50,"Mörby Centrum",18.0741281525439,59.3345321900639,"heavy_rail",0
51,"Allmänna gränd",18.0909520456034,59.3383673231564,"ferry",0
52,"Slussen",18.1001356057445,59.3479164874242,"ferry",0
53,"Skeppsholmen",18.0549962108688,59.3651905730816,"ferry",0
54,"Henriksdal",18.0373846508812,59.381582925427,"light_rail",0
55,"Alvik",18.0414841210385,59.3918130588158,"heavy_rail",0
56,"Alvik",18.036497425153,59.397939136986,"heavy_rail",0
57,"Alvik",18.1025291761988,59.3575235376181,"heavy_rail",0
58,"Åkeshov",18.0947170073328,59.3240014847218,"heavy_rail",0
59,"Åkeshov",18.0750506760165,59.3220545689584,"heavy_rail",0
60,"Alvik",18.0890739046386,59.324696014428,"light_rail",0
