"nodeID","nodeLabel","longitud","latitud","mode","year"
1,"Armilla",-3.61469665581612,37.1887263380201,"light_rail",2017
2,"Fernando de los Ríos",-3.61504067739378,37.1920083355866,"light_rail",2017
3,"Sierra Nevada",-3.61552279070634,37.1959738164924,"light_rail",2017
4,"Dílar",-3.61319985541655,37.199982086653,"light_rail",2017
5,"Nuevo Los Cármenes",-3.61724271349016,37.2040806721617,"light_rail",2017
6,"Palacio Deportes",-3.62450682914016,37.2014693923852,"light_rail",2017
7,"Andrés Segovia",-3.63029709420343,37.2070372533314,"light_rail",2017
8,"Hípica",-3.63415886045436,37.2110034778132,"light_rail",2017
9,"Alcázar Genil",-3.63712207080707,37.2142465827284,"light_rail",2017
10,"Recogidas",-3.64575900773914,37.2224231496141,"light_rail",2017
11,"Méndez Núñez",-3.65340119432764,37.2281253531286,"light_rail",2017
12,"Universidad",-3.62739229863479,37.1436626024844,"light_rail",2017
13,"Estación Ferrocarril",-3.62081951821361,37.1475093391772,"light_rail",2017
14,"Caleta",-3.6140805010171,37.1440303247993,"light_rail",2017
15,"Villarejo",-3.60099688080933,37.1492230993779,"light_rail",2017
16,"Luis Amador",-3.59619986964651,37.1511296451855,"light_rail",2017
17,"Argentinita",-3.59293006189864,37.1543117425396,"light_rail",2017
18,"Estación Autobuses",-3.59545045462946,37.1582394326988,"light_rail",2017
19,"Jaén",-3.59652482559605,37.160722391151,"light_rail",2017
20,"Cerrillo Maracena",-3.60247093943721,37.1645864493015,"light_rail",2017
21,"Maracena",-3.60588464257344,37.1701695779587,"light_rail",2017
22,"Anfiteatro",-3.60978738878373,37.1765284169377,"light_rail",2017
23,"Vicuña",-3.60818482102346,37.180599126179,"light_rail",2017
24,"Juncaril",-3.60832120388179,37.183195866579,"light_rail",2017
25,"Albolote",-3.60892649464327,37.1863649589672,"light_rail",2017
26,"Parque Tecnológico",-3.60697645212031,37.1487492311218,"light_rail",2017
